timestamp,cpu_usage,ram_usage,disk_usage,process_count,new_processes,terminated_processes,login_success,login_failed,logoff_events,file_created,file_modified,file_deleted,file_renamed
2026-09-22T00:12:59.455587,8.2,88.2,55.9,242,0,0,0,0,0,0,0,0,0
2026-09-22T00:13:05.147844,8.2,88.2,55.9,242,0,0,1,0,0,0,0,0,0
2026-09-22T00:13:10.585441,88.8,88.2,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:13:15.964593,12.5,89.2,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:13:21.348012,49.0,89.3,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:13:26.675158,49.0,89.3,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:13:31.949868,38.8,90.3,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:13:37.484898,48.2,90.5,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:13:42.726798,32.2,91.3,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:13:48.070727,23.6,90.8,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:13:53.895386,23.6,90.8,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:14:00.019609,67.9,92.2,55.9,246,0,0,0,0,0,0,0,0,0
2026-09-22T00:16:32.381107,29.2,89.8,55.9,241,0,0,38,0,12,1,0,0,0
2026-09-22T00:16:37.655828,96.1,90.8,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:16:43.463467,40.2,91.1,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:16:48.776771,19.0,91.0,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:16:54.065759,12.6,89.5,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:16:59.367934,12.6,89.5,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:04.809542,36.2,88.5,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:10.154024,14.8,90.0,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:15.594962,27.7,89.4,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:20.896212,36.5,87.0,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:26.240157,36.5,87.0,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:31.881161,16.3,88.1,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:37.241663,61.5,90.9,55.9,244,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:43.048223,78.5,91.3,55.9,244,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:48.296359,78.5,91.3,55.9,244,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:53.548510,9.3,85.6,55.9,244,0,0,0,0,0,0,0,0,0
2026-09-22T00:17:58.753798,19.8,84.6,55.9,244,0,0,0,0,0,0,0,0,0
2026-09-22T00:18:04.006872,24.8,87.6,55.9,244,0,0,0,0,0,0,0,0,0
2026-09-22T00:18:09.287109,24.8,87.6,55.9,244,0,0,0,0,0,0,0,0,0
2026-09-22T00:18:14.570836,24.2,88.9,55.9,244,0,0,0,0,0,0,0,0,0
2026-09-22T00:18:19.837131,23.0,89.4,55.9,244,0,0,0,0,0,0,0,0,0
2026-09-22T00:18:25.304957,9.0,88.7,55.9,244,0,0,0,0,0,0,0,0,0
2026-09-22T00:18:30.639947,13.2,89.9,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:18:35.978659,13.2,89.9,55.9,243,0,0,0,0,0,0,0,0,0
2026-09-22T00:18:41.444158,52.1,90.2,55.9,243,0,0,1,0,0,0,0,0,0
2026-09-22T00:18:46.883582,93.1,92.6,55.9,247,0,0,0,0,0,0,0,0,0
2026-09-22T00:18:52.332945,96.9,94.3,55.9,249,0,0,0,0,0,0,0,0,0
2026-09-22T00:18:57.755750,40.5,91.0,55.9,255,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:03.513147,40.5,91.0,55.9,255,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:08.967910,95.6,91.8,55.9,253,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:14.494143,82.8,92.7,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:19.776108,33.0,94.1,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:25.143952,14.0,92.9,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:30.422246,14.0,92.9,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:36.144098,28.2,94.0,55.9,247,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:41.660871,49.6,91.1,55.9,247,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:47.268614,37.6,91.7,55.9,246,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:52.567442,37.6,91.7,55.9,246,0,0,0,0,0,0,0,0,0
2026-09-22T00:19:58.153074,35.9,91.9,55.9,246,0,0,0,0,0,0,0,0,0
2026-09-22T00:20:04.259395,57.5,86.9,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:20:09.732694,19.2,82.1,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:20:15.378928,19.2,82.1,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:20:21.056047,66.7,87.7,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:20:26.818154,61.9,89.9,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:20:32.703357,80.8,89.5,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:20:38.793074,80.8,89.5,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:20:44.709759,45.0,89.7,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:20:50.050340,55.1,89.3,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:20:55.318032,21.8,89.0,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:00.636526,7.4,89.3,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:05.856129,92.2,89.8,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:11.236090,92.2,89.8,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:16.522990,28.6,86.9,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:21.812655,20.2,86.6,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:27.062768,16.4,86.6,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:32.323484,16.4,86.6,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:37.571177,22.4,86.7,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:43.041465,34.5,87.0,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:48.821879,31.3,87.5,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:54.255423,50.4,89.4,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:21:59.648244,50.4,89.4,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:22:04.939066,23.5,89.2,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:22:10.831256,64.6,89.5,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:22:16.858863,23.2,89.7,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:22:22.215631,8.9,89.7,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:22:27.499371,16.3,89.6,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:22:32.797874,16.3,89.6,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:22:38.394446,36.7,89.9,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:22:44.666807,31.6,91.6,55.9,245,0,0,0,0,0,0,0,0,0
2026-09-22T00:22:50.729939,46.2,94.1,55.9,248,0,0,0,0,0,0,0,0,0
2026-09-22T00:22:56.833508,100.0,96.4,55.9,249,0,0,1,0,0,0,0,0,0
2026-09-22T03:23:06.612456,100.0,96.4,55.9,249,0,0,1,0,0,0,0,0,0
2026-09-22T06:23:17.143083,39.8,95.6,55.9,250,0,0,0,0,0,0,0,0,0
2026-09-22T06:23:25.612671,89.1,93.3,55.9,266,0,0,0,0,0,0,0,0,0
2026-09-22T06:23:31.484261,89.1,93.3,55.9,266,0,0,0,0,0,0,0,0,0
2026-09-22T08:54:24.262213,61.1,95.3,55.9,263,0,0,1,0,0,0,0,0,0
2026-09-22T08:54:35.152514,61.1,95.3,55.9,263,0,0,0,0,0,0,0,0,0
2026-09-22T08:54:42.002801,85.8,95.0,55.9,271,0,0,0,0,0,0,0,0,0
2026-09-22T08:54:48.051410,85.8,95.0,55.9,271,0,0,0,0,0,0,0,0,0
2026-09-22T08:54:53.814688,99.6,98.2,55.9,276,0,0,0,0,0,0,0,0,0
2026-09-22T08:54:59.356685,87.4,99.5,55.9,270,0,0,0,0,0,0,0,0,0
2026-09-22T08:55:05.006774,87.4,99.5,55.9,270,0,0,0,0,0,0,0,0,0
2026-09-22T08:55:10.478833,59.1,95.3,55.9,262,0,0,0,0,0,0,0,0,0
2026-09-22T08:55:15.811551,57.1,95.3,55.9,259,0,0,0,0,0,0,0,0,0
2026-09-22T08:55:21.147196,55.0,98.2,55.9,256,0,0,0,0,0,0,0,0,0
2026-09-22T08:55:26.784495,55.0,98.2,55.9,256,0,0,0,0,0,0,0,0,0
2026-09-22T08:55:32.778778,100.0,92.9,55.9,256,0,0,1,0,0,0,0,0,0
2026-09-22T08:55:38.234760,46.7,93.6,55.9,253,0,0,0,0,0,0,0,0,0
